EvatecFileHeader,3
EvatecFileType,Process Details
EvatecSoftwareVersion,1.7.1.107
EvatecAutomaticJobLogVersion,1.0
,LatestControlJob,LatestProcessJob,LatestFlowRecipe,LatestSubstrateName,LatestSubstrateSource,LatestSubstrateType,LatestWaferOrientation,TopAcquiredId,BottomAcquiredId
,WLN8R0  b,WLN8R0  b,11-KMRH68,WLN8R0  b.11,WLN8R0  b.11,Substrate,Front,,WLN8RW22-G7
TIME,SPM6 Vacuum Common SV_PumpForelinePressure,SPM6 Vacuum Common SV_PumpRoughPressure,SPM6 Vacuum Common SV_ChamberPressure,SPM6 Water Source SV_WaterFlow,SPM6 Water ChuckChamber SV_WaterFlow,SPM6 Water Chevron SV_Flow,SPM6 RecExec SV_StepTime,SPM6 RecExec SV_RemainingTime,SPM6 Vacuum PumpCryo_1 SV_FirstStageTemp,SPM6 Vacuum PumpCryo_1 SV_SecondStageTemp,SPM6 Process ARQ151V2 MagnetRotation SV_Speed,SPM6 Process ARQ151V2 MagnetRotation SV_Current,SPM6 Process ARQ151V2 VoltageMeasurement SV_Voltage,SPM6 Process ARQ151V2 TargetLife SV_LifeActual,SPM6 Process ARQ151V2 TargetLife SV_CompFactorDCPower,SPM6 Process ARQ151V2 TargetLife SV_CompFactorDCVoltage,SPM6 Process ARQ151V2 TargetLife SV_CompFactorProcTime,SPM6 Process ARQ151V2 TargetLife SV_CompValueChuckPos,SPM6 Process ARQ151V2 TargetLife SV_CompValueFlexiCath,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_1_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_2_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_3_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_4_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_1_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_1_Pressure,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_2_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_2_Pressure,SPM6 Process ARQ151V2 ShieldLife SV_LifeActual,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorRFBiasPower,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorDCPower,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorDCVoltage,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorDCCurrent,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorProcTime,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_1_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_2_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_3_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_4_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_1_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_1_Pressure,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_2_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_2_Pressure,SPM6 Process ChuckBox ESCControl SV_actualVoltage,SPM6 Process ChuckBox ESCControl SV_actualCapacity,SPM6 Process ChuckDriveV2 SV_Position,SPM6 Process GasBoxV2 Line_1 SV_Flow,SPM6 Process GasBoxV2 Line_1 MFC SV_Flow,SPM6 Process GasBoxV2 Line_Back_Pressure SV_Pressure,SPM6 Process GasBoxV2 Line_Back_Pressure SV_Flow,SPM6 Process GasBoxV2 Line_Back_Pressure MFC SV_Pressure,SPM6 Process GasBoxV2 Line_Back_Pressure MFC SV_Flow,SPM6 Process GasBoxV2 TotalGasConsumption SV_Total,SPM6 Process GasBoxV2 TotalGasConsumption SV_Process,SPM6 Process GenDCHuett_1 SV_MicroArcPerRun,SPM6 Process GenDCHuett_1 SV_HardArcPerRun,SPM6 Process GenDCHuett_1 SV_ActualVoltage,SPM6 Process GenDCHuett_1 SV_ActualPower,SPM6 Process GenDCHuett_1 SV_ActualCurrent,SPM6 Process Heater Chamber SV_Current,SPM6 Process ChuckFluidTempSensor SV_Temperature,SPM6 Process ChuckBox TempControl SV_actualTemperature,SPM6 Process ChuckBox TempControl SV_actualTemperaturePyrometer,SPM6 Process ChuckBox TempControl SV_actualTemperatureThermoCouple,SPM6 Process ChuckBox TempControl SV_actualTemperaturePt100,SPM6 Process ChuckBox TempControl SV_actualTemperatureThermoCoupleInternal,SPM6 Process ChuckBox TempControl TempMonitoring SV_Temperature,SPM6 Process ChuckBox DCBiasMonitoring SV_DcBias_actualVoltage,SPM6 Vacuum Leakback SV_Rate
2022-12-08T16:27:11.466+01:00,0.0123658,0.0123658,1.208509E-07,10.86957,3.508772,2.362205,61.17999,28.86998,100,15,5,0.9834976,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2630,77,0,0,4.16739,0.001446759,4.16739,0,0,0,0,0,0,0,0,0,-25.02893,-20.7,0.3,2047.7,-20.7,25.9,-20.7,3,0
2022-12-08T16:27:12.466+01:00,0.0123658,0.0123658,1.099006E-07,10.86957,3.508772,2.362205,62.18001,27.85999,100,15,5,0.9834976,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2622,77,0,0,4.171007,0.003616898,4.171007,0,0,0,0,0,0,0,0,0,-25.16638,-20.9,0.7,2047.7,-20.9,25.9,-20.9,3,0
2022-12-08T16:27:13.466+01:00,0.01231784,0.01231784,1.111092E-07,10.86957,3.508772,2.362205,63.18999,26.84998,100,15,5,0.9831768,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2622,77,0,0,4.172453,0,4.172453,0,0,0,0,0,0,0,0,0,-25.05064,-20.8,2.4,2047.7,-20.8,25.8,-20.8,3,0
2022-12-08T16:27:14.466+01:00,0.01230987,0.01230987,1.153453E-07,10.9489,3.508772,2.44898,64.18001,25.85999,100,15,5,0.9831768,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2622,77,0,0,4.176071,0,4.176071,0,0,0,0,0,0,0,0,0,-24.79745,-20.8,0.7,2047.7,-20.8,25.9,-20.8,3,0
2022-12-08T16:27:15.466+01:00,0.0123658,0.0123658,1.144854E-07,10.9489,3.508772,2.44898,65.18999,24.84998,100,15,5,0.9834031,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2627,77,0,0,4.176071,0.002170139,4.176071,0.002170139,0,0,0,0,0,0,0,0,-24.68171,-21,0.3,2047.7,-21,25.9,-21,4,0
2022-12-08T16:27:16.466+01:00,0.01231784,0.01231784,1.088303E-07,10.9489,3.508772,2.390438,66.18001,23.85999,100,15,5,0.9834031,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2625,77,0,0,4.178241,0.005063657,4.180411,0.005063657,0,0,0,0,0,0,0,0,-25.0434,-20.9,2.2,2047.7,-20.9,25.9,-20.9,3,0
2022-12-08T16:27:17.466+01:00,0.01231784,0.01231784,1.62181E-07,10.9489,3.389831,2.390438,67.18999,22.84998,100,15,5,0.983739,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2632,77,0,0,4.181134,0.004340278,4.180411,0.004340278,0,0,0,0,0,0,0,0,-25.23871,-21,0.6,2047.7,-21,25.9,-21,4,0
2022-12-08T16:27:18.466+01:00,0.01230987,0.01230987,1.119438E-07,10.9489,3.389831,2.390438,68.18001,21.85999,100,15,5,0.983739,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2627,77,0,0,4.185474,0.005063657,4.185474,0.005063657,0,0,0,0,0,0,0,0,-25.36169,-21.1,1.2,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:19.466+01:00,0.01237381,0.01237381,1.164796E-07,10.98901,3.508772,2.469136,69.18999,20.84998,100,15,5,0.9841488,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2627,77,0,0,4.185474,0.004340278,4.185474,0.004340278,0,0,0,0,0,0,0,0,-25.33999,-20.9,0.3,2047.7,-20.9,25.9,-20.9,3,0
2022-12-08T16:27:20.466+01:00,0.01231784,0.01231784,1.107261E-07,10.98901,3.508772,2.469136,70.18001,19.85999,100,15,5,0.9841488,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2630,77,0,0,4.188368,0.002893519,4.188368,0.002893519,0,0,0,0,0,0,0,0,-25.22425,-20.9,1.8,2047.7,-20.9,25.9,-20.9,3,0
2022-12-08T16:27:21.466+01:00,0.0123658,0.0123658,1.035142E-07,10.98901,3.529412,2.409639,71.18999,18.84998,100,15,5,0.9828173,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2630,77,0,0,4.189815,0.002893519,4.189815,0.002893519,0,0,0,0,0,0,0,0,-25.18808,-20.9,1.6,2047.7,-20.9,25.9,-20.9,3,0
2022-12-08T16:27:22.466+01:00,0.0123418,0.0123418,1.032761E-07,11.02941,3.529412,2.409639,72.53999,17.5,100,15,5,0.9828173,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2627,77,0,0,4.192708,0,4.192708,0,0,0,0,0,0,0,0,0,-25.10127,-20.9,1.6,2047.7,-20.9,25.8,-20.9,3,0
2022-12-08T16:27:23.466+01:00,0.0123658,0.0123658,1.025652E-07,11.02941,3.529412,2.459016,73.52,16.51999,100,15,5,0.983232,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2627,77,0,0,4.194879,0.003616898,4.194879,0.003616898,0,0,0,0,0,0,0,0,-24.87703,-21,1.5,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:24.466+01:00,0.0123658,0.0123658,1.024472E-07,10.90909,3.409091,2.459016,74.52998,15.51999,100,15,5,0.983232,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2630,77,0,0,4.195602,0.002170139,4.195602,0.002170139,0,0,0,0,0,0,0,0,-25.0217,-21,1.2,2047.7,-21,25.8,-21,4,0
2022-12-08T16:27:25.466+01:00,0.01231784,0.01231784,1.104714E-07,10.90909,3.409091,2.459016,75.52,14.51999,100,15,5,0.9821882,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2625,77,0,0,4.199942,0.002893519,4.199942,0.002893519,0,0,0,0,0,0,0,0,-25.16638,-21,1.3,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:26.466+01:00,0.0123658,0.0123658,1.014495E-07,10.90909,3.314917,2.371542,76.53999,13.5,100,15,5,0.9821882,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2632,77,0,0,4.201389,0.002893519,4.201389,0.002893519,0,0,0,0,0,0,0,0,-25.38339,-21,1.6,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:27.466+01:00,0.01237381,0.01237381,1.012745E-07,11.02941,3.508772,2.371542,77.52,12.51999,100,15,5,0.9841431,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2620,77,0,0,4.204282,0.002893519,4.204282,0.002893519,0,0,0,0,0,0,0,0,-25.63658,-21.1,0.3,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:28.466+01:00,0.01230987,0.01230987,1.008092E-07,11.02941,3.508772,2.469136,78.52998,11.51999,100,15,5,0.9841431,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2620,77,0,0,4.204282,0.0007233797,4.205006,0.0007233797,0,0,0,0,0,0,0,0,-25.79572,-21,2.2,2047.7,-21,25.9,-21,4,0
2022-12-08T16:27:29.466+01:00,0.01231784,0.01231784,1.004616E-07,11.02941,3.571429,2.469136,79.53999,10.50998,100,15,5,0.983401,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2634,77,0,0,4.207176,0,4.207899,0,0,0,0,0,0,0,0,0,-25.88252,-21.1,1.9,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:30.466+01:00,0.01231784,0.01231784,1.042317E-07,11.02941,3.571429,2.409639,80.52998,9.519989,100,15,5,0.983401,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2627,77,0,0,4.209346,0,4.21007,0,0,0,0,0,0,0,0,0,-25.82465,-21.1,0.7,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:31.466+01:00,0.0123658,0.0123658,9.977001E-08,11.02941,3.389831,2.409639,81.52,8.519989,100,15,5,0.9845988,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2634,77,0,0,4.212963,0,4.212963,0,0,0,0,0,0,0,0,0,-25.62934,-21,0.7,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:32.466+01:00,0.0123338,0.0123338,9.959786E-08,11.02941,3.389831,2.409639,82.53999,7.5,100,15,5,0.9845988,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2637,77,0,0,4.215133,0,4.215133,0,0,0,0,0,0,0,0,0,-25.35445,-21,0.7,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:33.466+01:00,0.01230987,0.01230987,9.908319E-08,10.90909,3.389831,2.459016,83.53999,6.509979,100,15,5,0.9835841,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2625,77,0,0,4.215857,0,4.215857,0,0,0,0,0,0,0,0,0,-25.13744,-21,1.3,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:34.467+01:00,0.01231784,0.01231784,9.862795E-08,10.90909,3.508772,2.459016,84.53999,5.5,100,15,5,0.9835841,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2632,77,0,0,4.21875,0,4.21875,0,0,0,0,0,0,0,0,0,-25.02893,-21,0.1,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:35.467+01:00,0.01237381,0.01237381,9.845777E-08,10.86957,3.508772,2.371542,85.53999,4.509979,100,15,5,0.9835841,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2632,77,0,0,4.220197,0,4.220197,0,0,0,0,0,0,0,0,0,-25.10851,-21,1.8,2047.7,-21,25.9,-21,4,0
2022-12-08T16:27:36.467+01:00,0.01237381,0.01237381,9.806183E-08,10.86957,3.389831,2.371542,86.52998,3.519989,100,15,5,0.9850335,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2630,77,0,0,4.223814,0,4.223814,0,0,0,0,0,0,0,0,0,-25.18808,-21,1.8,2047.7,-21,25.9,-21,4,0
2022-12-08T16:27:37.467+01:00,0.01234979,0.01234979,9.772372E-08,10.86957,3.389831,2.371542,87.52998,2.509979,100,15,5,0.9850335,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2634,77,0,0,4.22526,0,4.22526,0,0,0,0,0,0,0,0,0,-25.38339,-21.3,0.9,2047.7,-21.3,25.8,-21.3,3,0
2022-12-08T16:27:38.467+01:00,0.01231784,0.01231784,9.75551E-08,11.02941,3.488372,2.44898,88.53999,1.5,100,15,5,0.9848404,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2632,77,0,0,4.22743,0,4.22743,0,0,0,0,0,0,0,0,0,-25.49913,-21.1,1,2047.7,-21.1,25.8,-21.1,4,0
2022-12-08T16:27:39.467+01:00,0.01230987,0.01230987,1.030386E-07,11.02941,3.488372,2.44898,89.52998,0.5099792,100,15,5,0.9848404,-2.563599,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2630,77,0,0,4.230324,0,4.230324,0,0,0,0,0,0,0,0,0,-25.45573,-21.1,0.7,2047.7,-21.1,25.8,-21.1,3,0
2022-12-08T16:27:40.467+01:00,0.01231784,0.01231784,9.682778E-08,11.02941,3.488372,2.419355,90.02,0.009979248,100,15,5,0.9846407,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2632,77,0,0,4.233941,0,4.233941,0,0,0,0,0,0,0,0,0,-25.52807,-21.1,1.5,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:41.473+01:00,0.01230987,0.01230987,1.005194E-07,11.02941,3.314917,2.419355,90.02,0.009979248,100,15,5,0.9846407,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2634,77,0,0,4.236835,0.0007233797,4.236835,0.0007233797,0,0,0,0,0,0,0,0,-25.44126,-21.1,1.2,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:42.473+01:00,0.0123658,0.0123658,9.64384E-08,11.02941,3.314917,2.419355,0,0,100,15,5,0.9853287,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468,77,0,0,4.236835,0,4.236835,0,0,0,0,0,0,0,0,0,-25.44849,-21,0,2047.7,-21,25.9,-21,3,0
2022-12-08T16:27:43.474+01:00,0.01230987,0.01230987,9.699514E-08,10.90909,3.488372,2.44898,1,0,100,15,5,0.9853287,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,58.90793,0,0,4.239728,0,4.239728,0,0,0,0,0,0,0,0,0,-25.5353,-21.1,0,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:44.473+01:00,0.01230987,0.01230987,9.761128E-08,10.90909,3.488372,2.44898,2,0,100,15,5,0.9840981,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,46.93254,0,0,4.242621,0,4.242621,0,0,0,0,0,0,0,0,0,-25.62934,-21.1,0,2047.7,-21.1,25.8,-21.1,3,0
2022-12-08T16:27:45.473+01:00,0.0123658,0.0123658,9.81183E-08,10.90909,3.529412,2.419355,3,0,100,15,5,0.9840981,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,44.32151,0,0,4.244792,0,4.244792,0,0,0,0,0,0,0,0,0,-25.54977,-20.9,0,2047.7,-20.9,25.9,-20.9,3,0
2022-12-08T16:27:46.473+01:00,0.01230987,0.01230987,9.828788E-08,11.02941,3.550296,2.419355,4,0,100,15,5,0.9834036,-2.478149,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,41.76307,0,0,4.246239,0,4.246239,0,0,0,0,0,0,0,0,0,-25.38339,-20.8,0,2047.7,-20.8,25.9,-20.8,3,0
2022-12-08T16:27:47.474+01:00,0.01230987,0.01230987,9.879842E-08,11.02941,3.550296,2.419355,5,0,100,15,5,0.9834036,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,35.32685,0,0,4.249132,0,4.249132,0,0,0,0,0,0,0,0,0,-25.05787,-21.1,0,2047.7,-21.1,25.9,-21.1,3,0
2022-12-08T16:27:48.475+01:00,0.0123658,0.0123658,9.868474E-08,11.02941,3.488372,2.469136,6,0,100,15,5,0.9835318,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,15.03011,0,0,4.249132,0,4.249132,0,0,0,0,0,0,0,0,0,-25.05064,-21.1,0,2047.7,-21.1,25.9,-21.1,4,0
2022-12-08T16:27:49.476+01:00,0.01230987,0.01230987,9.840111E-08,11.07011,3.488372,2.469136,7,0,100,15,5,0.9835318,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063,7.513512,0,0,4.251302,0,4.252749,0,0,0,0,0,0,0,0,0,-25.07957,-21.4,0,2047.7,-21.4,25.8,-21.4,3,0
2022-12-08T16:27:50.476+01:00,0.01230987,0.01230987,9.80054E-08,11.07011,3.409091,2.380952,8,0,100,15,5,0.9830549,-2.520874,152.2718,4.123665,0,1.374555,0,0,0,0,0,0,0,0,0,0,97.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,4.894868,0,0,4.256366,0,4.256366,0,0,0,0,0,0,0,0,0,-25.21701,-21.2,0,2047.7,-21.2,25.8,-21.2,3,0
